Date,Fatalities
19 Apr 2019,0
19 Apr 2019,0
25 Apr 2019,0
26 Apr 2019,0
28 Apr 2019,0
29 Apr 2019,0
30 Apr 2019,0
2 May 2019,0
3 May 2019,0
6 May 2019,0
7 May 2019,0
7 May 2019,0
12 May 2019,0
13 May 2019,0
15 May 2019,0
17 May 2019,0
17 May 2019,0
19 May 2019,0
19 May 2019,0
20 May 2019,0
20 May 2019,0
25 May 2019,0
26 May 2019,0
1 Jun 2019,0
2 Jun 2019,0
8 Jun 2019,0
9 Jun 2019,0
11 Jun 2019,0
11 Jun 2019,0
13 Jun 2019,0
15 Jun 2019,0
15 Jun 2019,0
17 Jun 2019,0
18 Jun 2019,0
20 Jun 2019,0
20 Jun 2019,0
25 Jun 2019,0
26 Jun 2019,0
30 Jun 2019,0
1 Jul 2019,0
1 Jul 2019,0
2 Jul 2019,0
8 Jul 2019,0
9 Jul 2019,0
11 Jul 2019,0
17 Jul 2019,0
19 Jul 2019,0
22 Jul 2019,0
23 Jul 2019,0
30 Jul 2019,0
5 Aug 2019,0
5 Aug 2019,0
5 Aug 2019,0
8 Aug 2019,0
13 Aug 2019,0
17 Aug 2019,0
19 Aug 2019,0
22 Aug 2019,0
22 Aug 2019,0
26 Aug 2019,0
28 Aug 2019,0
30 Aug 2019,0
31 Aug 2019,0
1 Sep 2019,0
6 Sep 2019,0
6 Sep 2019,0
7 Sep 2019,0
10 Sep 2019,0
11 Sep 2019,0
17 Sep 2019,0
19 Sep 2019,0
29 Sep 2019,0
29 Sep 2019,0
1 Oct 2019,0
14 Oct 2019,0
26 Oct 2019,0
27 Oct 2019,0
9 Nov 2019,0
9 Nov 2019,0
13 Nov 2019,0
14 Nov 2019,0
16 Nov 2019,0
18 Nov 2019,0
18 Nov 2019,0
21 Nov 2019,0
23 Nov 2019,0
23 Nov 2019,0
2 Dec 2019,0
2 Dec 2019,0
6 Dec 2019,0
10 Dec 2019,0
18 Dec 2019,0
19 Dec 2019,0
21 Dec 2019,0
22 Dec 2019,0
24 Dec 2019,0
27 Dec 2019,0
29 Dec 2019,0
3 Jan 2020,0
5 Jan 2020,0
5 Jan 2020,0
7 Jan 2020,0
8 Jan 2020,0
8 Jan 2020,176
9 Jan 2020,0
12 Jan 2020,0
14 Jan 2020,0
20 Jan 2020,0
21 Jan 2020,0
28 Jan 2020,0
28 Jan 2020,0
2 Feb 2020,0
5 Feb 2020,3
7 Feb 2020,0+1
9 Feb 2020,0
9 Feb 2020,0
11 Feb 2020,0
15 Feb 2020,0
15 Feb 2020,0
16 Feb 2020,0
17 Feb 2020,0
25 Feb 2020,0
25 Feb 2020,0
26 Feb 2020,0
28 Feb 2020,0
1 Mar 2020,0
9 Mar 2020,0
7 Apr 2020,0
12 Apr 2020,0
13 Apr 2020,0
29 Apr 2020,0
2 May 2020,0
5 May 2020,0
7 May 2020,0+1
19 May 2020,0
4 Jun 2020,0
6 Jun 2020,0
11 Jun 2020,0
27 Jun 2020,0
5 Jul 2020,0
8 Jul 2020,0
9 Jul 2020,0
14 Jul 2020,0
16 Jul 2020,0
19 Jul 2020,0
21 Jul 2020,0
27 Jul 2020,0
27 Jul 2020,0
2 Aug 2020,0
2 Aug 2020,0
7 Aug 2020,21
14 Aug 2020,0
27 Aug 2020,0
29 Aug 2020,0
8 Sep 2020,0
8 Sep 2020,0
15 Sep 2020,0
23 Sep 2020,0
24 Sep 2020,0
26 Sep 2020,0
27 Sep 2020,0
28 Sep 2020,0
1 Oct 2020,0
3 Oct 2020,0
23 Oct 2020,0
24 Oct 2020,0
8 Nov 2020,0
